legId,isNonStop,totalFare,segmentsDepartureAirportCode,segmentsArrivalAirportCode,segmentsAirlineName,segmentsDepartureWeekday,segmentsDepartureTimeOfDay,segmentsArrivalWeekday,segmentsArrivalTimeOfDay,startingAirport,destinationAirport
6605f7ed6b2439654fc47c1d06611fed,false,299.58,DFW||FLL,FLL||ATL,Spirit Airlines||Spirit Airlines,2||2,12:30||17:15,2||2,15:30||19:15,DFW,ATL
cca50e2c5d87aebeefb3bc9e5b6eeb33,true,403.6,PHL,DFW,American Airlines,1,22:30,2,02:00,PHL,DFW
168c340313d2c9e2c5d9f8d2b1e89649,false,681.6,ATL||IAD,IAD||DEN,United||United,7||1,23:30||02:15,1||1,01:15||06:00,ATL,DEN
ef1baea74f2856534549e13137b14146,true,348.6,DEN,ATL,Delta,3,21:15,3,00:00,DEN,ATL
f6c36b395a7aa18a8f030d15e7e2d601,true,424.61,BOS,LAX,JetBlue Airways,4,21:00,5,03:30,BOS,LAX
409ec8a4bca4dc4697cccb12d9b7d64e,false,327.6,DFW||MSP,MSP||LAX,Delta||Delta,6||6,00:30||04:00,6||6,03:00||07:45,DFW,LAX
719209fc4ee85e07827dd46df1ea7104,true,173.98,SFO,ATL,Frontier Airlines,1,06:15,1,11:00,SFO,ATL
36dd8d4f95f317be6f9831b73ecc96d3,true,217.1,CLT,JFK,Delta,3,19:00,3,21:00,CLT,JFK
514aae1013dc40a17d07aa2121c65483,true,237.1,CLT,LGA,JetBlue Airways,7,00:30,7,02:30,CLT,LGA
f6acde117673beed4ca35c083b838505,false,726.61,JFK||CLE,CLE||DEN,Delta||United,7||7,13:15||17:30,7||7,15:15||20:45,JFK,DEN
b07639f7c6004fac1a0ab3797c67c932,false,161.78,MIA||PHL,PHL||DTW,Spirit Airlines||Spirit Airlines,6||6,14:30||18:30,6||6,17:30||20:15,MIA,DTW
1d32b0e6b04749aa21ed2dbacdb3170a,false,502.2,BOS||AUS,AUS||DEN,American Airlines||American Airlines,5||5,01:15||13:45,5||5,05:45||16:00,BOS,DEN
086fdcfdd1a6784bfa7ec2a1538db8af,false,238.6,PHL||SLC,SLC||DEN,Delta||Delta,4||4,11:30||20:00,4||4,16:30||21:15,PHL,DEN
26e6f1ded26fa05a4f688a2b209bf5c4,true,117.59,PHL,ATL,Spirit Airlines,1,10:00,1,12:15,PHL,ATL
b571e95e43105b1e8d826169231c6e7b,false,540.6,SFO||ORD,ORD||DTW,American Airlines||American Airlines,5||5,06:45||13:30,5||5,11:00||15:00,SFO,DTW
2f7553eaaa49e642fac862abe1c89586,false,336.6,BOS||EWR,EWR||ATL,Delta||Delta,5||5,19:30||23:30,5||6,21:00||02:00,BOS,ATL
96e66da7d6deea388f4f2fdc43629a0e,true,468.61,SFO,ATL,Delta,3,05:45,3,10:15,SFO,ATL
bae2d77f3084fe9273029e2cc3bdf8b6,false,143.1,CLT||MEM,MEM||DFW,American Airlines||American Airlines,6||6,13:00||18:30,6||6,14:45||20:15,CLT,DFW
cad8ee6872e03c0b056da8e7b096fe72,true,133.6,BOS,MIA,American Airlines,3,17:45,3,21:30,BOS,MIA
819b539289d4db691ee7777720fcd542,false,112.6,BOS||DCA,DCA||CLT,American Airlines||American Airlines,1||1,13:30||17:45,1||1,15:15||19:15,BOS,CLT
4b76ee6664d14cdf626d7c0b8a633d20,false,122.1,BOS||CLT,CLT||ATL,American Airlines||American Airlines,6||7,21:45||01:15,7||7,00:15||02:30,BOS,ATL
6989c5a6816160f3881df4865eaf6688,true,148.6,JFK,CLT,Delta,2,00:00,2,02:30,JFK,CLT
b26943b51d345eb495a3d68e9c638b9b,false,547.1,JFK||RDU||IAH,RDU||IAH||DFW,Delta||United||United,1||1||2,17:45||20:45||03:00,1||1||2,19:30||23:45||04:15,JFK,DFW
ba2dfd696ebba77ba0bd3e8ca6c34bb8,true,215.6,ORD,JFK,JetBlue Airways,6,17:15,6,19:30,ORD,JFK
9a44dfc55bdda5b34a2ac53eacff5100,true,111.98,SFO,DEN,Frontier Airlines,1,17:45,1,20:30,SFO,DEN
441692a62afac8164440946a366da29e,true,108.6,PHL,ATL,Delta,2,12:00,2,14:00,PHL,ATL
79edd64d8b3535601500e74a3dd98e03,false,294.01,OAK||LAS,LAS||DEN,Frontier Airlines||Frontier Airlines,2||3,20:00||01:00,2||3,21:45||03:00,OAK,DEN
0fb94c9324c79259cc2e0f316d423fb6,true,164.6,EWR,ORD,JetBlue Airways,5,21:45,6,00:45,EWR,ORD
a4025599a96632da6f00ac622251e694,true,73.98,ATL,DEN,Frontier Airlines,2,11:00,2,14:30,ATL,DEN
6311cbd2a338564e28b46fe85b5ee8ce,false,475.61,DTW||IAH,IAH||ATL,Delta||Delta,3||3,12:45||17:15,3||3,15:45||19:15,DTW,ATL
d40ac18b668fc35466cfd228029058e5,false,281.96,OAK||ORD,ORD||ATL,Spirit Airlines||Spirit Airlines,3||3,14:00||22:15,3||4,18:15||00:30,OAK,ATL
684265ad86a96fdae0fe6f5e003e174f,false,387.6,OAK||SLC,SLC||ATL,Delta||Delta,4||4,20:30||00:00,4||5,22:15||03:30,OAK,ATL
acc696723cc72c05377311c86d45dbb2,true,238.6,PHL,ATL,American Airlines,5,00:30,5,02:45,PHL,ATL
33ce98ca3eb0e36cb97a8eaa76d9dfbc,true,152.59,ATL,DFW,Spirit Airlines,1,02:15,1,04:45,ATL,DFW
e5ee1f23a6f214e47507a5d5d9a9c7ab,false,621.59,ATL||MCO,MCO||SFO,Delta||Alaska Airlines,1||1,19:00||23:30,1||2,20:30||05:15,ATL,SFO
3e88f00942f88d31391ecea3fcb8478f,false,191.1,CLT||RDU,RDU||LGA,American Airlines||American Airlines,2||2,18:45||20:45,2||2,19:30||22:30,CLT,LGA
6dcfabf538bd2a9ae66ea06c126bd472,false,1261.6,OAK||SEA,SEA||SFO,American Airlines||American Airlines,4||5,20:00||00:45,4||5,22:15||02:45,OAK,SFO
c8c1a77a2cad0b14bbc221689b723c2e,true,213.6,BOS,MIA,American Airlines,3,11:30,3,15:15,BOS,MIA
e012682b08893e4b29969852fcc6bc79,false,89.57,BOS||MCO,MCO||ATL,Frontier Airlines||Frontier Airlines,2||2,13:45||22:30,2||3,17:00||00:15,BOS,ATL
b22da5546e9dc5138efc7f5b9ba18566,false,256.71,OAK||SLC||SAT,SLC||SAT||ATL,Delta||Delta||Delta,1||1||1,13:00||15:30||22:45,1||1||2,15:00||18:15||01:15,OAK,ATL
b018e69579a56e1fe9b7f404acfc79f4,false,571.6,LAX||SLC,SLC||OAK,United||Delta,7||7,16:15||21:15,7||7,18:15||23:15,LAX,OAK
0734ed4af19f29d16e339e4adddd95fd,false,320.58,BOS||MCO,MCO||DTW,Spirit Airlines||Spirit Airlines,6||7,20:45||00:45,6||7,23:45||03:30,BOS,DTW
545f1e9ea6eb3413e41702828bf28f07,true,288.1,CLT,PHL,American Airlines,3,15:15,3,16:45,CLT,PHL
f4ecaa567e1e74390edb8b91db037ac6,true,215.6,LGA,ATL,JetBlue Airways,4,01:45,4,04:30,LGA,ATL
6af0f0de11004e1e877167ab7534903a,false,187.2,ATL||JFK,JFK||MIA,JetBlue Airways||JetBlue Airways,3||3,14:45||23:30,3||4,17:00||03:00,ATL,MIA
be50e1632de1f33d3847e91042f49cbc,false,167.2,ATL||MIA,MIA||JFK,Delta||Delta,2||2,04:00||12:30,2||2,05:45||15:30,ATL,JFK
2d0a1b383b3a4ae438b6a680ebb749dd,false,444.6,DTW||ORD,ORD||LAX,American Airlines||American Airlines,7||7,20:30||23:00,7||1,21:45||03:30,DTW,LAX
feead5eee169c42c516f655e966f2f93,false,318.6,ATL||EWR,EWR||BOS,United||United,4||5,21:45||02:30,5||5,00:00||03:45,ATL,BOS
f449d1495cce1ad000ef91231203e18d,true,128.6,LGA,ATL,JetBlue Airways,6,21:00,6,23:30,LGA,ATL
f057d8f5fa26bcd5a454b1e9f84fbaa4,true,598.61,ATL,LAX,Delta,6,02:45,6,07:45,ATL,LAX
7e5ac251e36b686c18db0d545ba854a1,false,362.6,JFK||PHX,PHX||ONT,American Airlines||American Airlines,2||3,20:30||03:15,3||3,02:00||04:30,JFK,ONT
305873594b6da1ec3b2faa8bb04a0703,true,273.99,SFO,ONT,Frontier Airlines,7,23:15,1,00:45,SFO,ONT
a85a14c622a2d867f6ea5f6ba9c20406,false,441.6,LAX||SLC,SLC||OAK,United||Delta,6||6,15:30||21:15,6||6,17:30||23:15,LAX,OAK
2a845dec38d4a14fcd1855d8b5af56eb,false,98.6,DEN||SLC,SLC||ONT,Delta||Delta,3||3,01:45||04:00,3||3,03:15||05:45,DEN,ONT
97f940e03233e328d8bc9fff80084773,false,486.59,IAD||RIC,RIC||LGA,United||Delta,1||1,21:45||23:45,1||2,22:45||01:00,IAD,LGA
23f6e74693309561fed7e6a3d4034368,false,437.61,BOS||CLT||MSY,CLT||MSY||DFW,American Airlines||American Airlines||American Airlines,5||5||6,17:15||20:30||01:00,5||5||6,19:45||22:30||02:30,BOS,DFW
2f67626d018c6b9045c31c4f1e20635f,true,648.59,BOS,DEN,United,6,19:15,7,00:00,BOS,DEN
7058af2f50b4008fd232137fca77c31a,true,93.6,LGA,DFW,American Airlines,2,10:00,2,13:45,LGA,DFW
d300705d905fbcf6ba7dd5b0d40e60ca,false,254.1,CLT||AUS,AUS||LAX,American Airlines||American Airlines,2||2,15:00||18:45,2||2,17:45||22:00,CLT,LAX
82b8855bfc308cef0d3231aaa2a00c2e,false,360.59,DEN||SLC,SLC||LAX,United||Alaska Airlines,3||3,14:30||18:30,3||3,16:00||20:30,DEN,LAX
a6e045b8768a821ba5c73c76c449b3fa,true,278.6,DFW,PHL,American Airlines,6,23:45,7,03:00,DFW,PHL
1ef24ec7f0644311b19572f4f6d60813,false,125.6,ATL||DCA,DCA||BOS,American Airlines||American Airlines,2||2,15:15||18:00,2||2,17:15||19:30,ATL,BOS
03a47e17c07b4911c29f87e73abec778,true,88.6,BOS,ORD,Delta,2,22:00,3,01:15,BOS,ORD
5fbf888246370a0dc7527ff3f931b0a3,false,153.19,EWR||BOS,BOS||ORD,United||United,3||3,02:00||10:15,3||3,03:15||13:00,EWR,ORD
edaf33170ec537d7a0f3da5b3a7fa8ed,true,215.6,LGA,DFW,JetBlue Airways,6,10:30,6,14:30,LGA,DFW
a6fd8db84bf57a2295ed0049ccbf9f2b,false,145.58,PHL||LAS,LAS||LAX,Spirit Airlines||Spirit Airlines,5||6,22:00||13:00,6||6,03:30||14:15,PHL,LAX
ea6a5917f93d34769bfd11382dfd8cf5,false,149.6,ORD||AUS,AUS||CLT,American Airlines||American Airlines,3||3,18:30||22:00,3||4,21:15||00:45,ORD,CLT
f54f0ab72ab0eb964d169554542b4538,false,302.61,PHL||DCA,DCA||JFK,American Airlines||American Airlines,7||7,14:30||17:30,7||7,15:30||18:45,PHL,JFK
d2712d5c1f7c765a1c1e2ca8b9d36048,true,428.6,SFO,DEN,United,4,21:30,5,00:00,SFO,DEN
2da8fb6a992bf677d6f8c7be785c0ac6,false,306.61,ONT||PHX,PHX||PHL,American Airlines||American Airlines,6||6,13:00||15:45,6||6,14:15||20:15,ONT,PHL
491a98d6ae3038f6d3b4780e7b01cf0a,false,171.6,ORD||STL,STL||DFW,American Airlines||American Airlines,6||6,18:15||22:45,6||7,19:30||00:30,ORD,DFW
52a57cf95f9bee30ea7af5dbc0fd91ca,false,286.58,LAX||BWI,BWI||ATL,Spirit Airlines||Spirit Airlines,5||6,23:45||09:45,6||6,04:45||11:45,LAX,ATL
40fc66ce78f6be1f041c5e1cd25cb13a,true,138.6,DEN,LGA,Delta,2,22:00,3,01:45,DEN,LGA
c2fc4440aecbcf5a9ef0a4b7cdf7e2e4,false,622.7,PHL||SEA||PDX,SEA||PDX||OAK,Alaska Airlines||Alaska Airlines||Alaska Airlines,5||5||6,11:15||19:00||03:15,5||5||6,17:15||20:00||05:00,PHL,OAK
b8216e0aac2fcf203ca06b6c33729567,true,188.6,ATL,DEN,Delta,7,13:15,7,16:30,ATL,DEN
005319268ec5e7b3985845f8fcb54412,false,312.58,ATL||ORD,ORD||OAK,Spirit Airlines||Spirit Airlines,2||3,18:45||02:30,2||3,21:00||07:00,ATL,OAK
e458e2e3f46add692aac68829db940b7,true,248.6,DFW,EWR,JetBlue Airways,4,00:00,5,03:15,DFW,EWR
94952267567624c28b1dd4f6e62106fa,false,294.6,DTW||DCA,DCA||MIA,American Airlines||American Airlines,1||1,16:45||19:45,1||1,18:15||22:30,DTW,MIA
01d9b225b2628d6c541bc2ecc0e348e8,false,727.2,OAK||SEA,SEA||EWR,Alaska Airlines||United,1||1,01:45||07:45,1||1,03:45||13:00,OAK,EWR
c83e39fcccc0b19615c88efe5d247583,true,358.6,SFO,ONT,United,5,23:30,6,01:00,SFO,ONT
67dc8c5df3d21feb7c6ba7a5d6d44ecc,true,98.6,JFK,ATL,Delta,6,20:00,6,22:30,JFK,ATL
2e1fc04d2f93e810b7a7c3cb094a7e5f,false,527.48,LGA||PIT||SEA,PIT||SEA||OAK,Delta||Alaska Airlines||Alaska Airlines,4||4||5,16:30||21:30||04:00,4||5||5,18:00||03:00||06:00,LGA,OAK
7e7ab97ffc6856d256aa41bd41a95cee,false,402.6,BOS||JFK,JFK||DEN,American Airlines||American Airlines,4||5,22:30||00:30,4||5,23:45||05:00,BOS,DEN
da9b0cd2760630f1bdf2bc6c65c7125f,false,489.59,IAD||AUS,AUS||SFO,United||United,3||3,16:45||21:00,3||4,20:00||00:45,IAD,SFO
5af90d862fcaecdc76ea0832982f7391,false,165.6,DFW||CAE,CAE||PHL,American Airlines||American Airlines,4||4,17:15||22:00,4||4,19:30||00:00,DFW,PHL
f80662973bd0a0b3b338a760bd9c6594,true,215.6,LGA,DFW,JetBlue Airways,1,10:30,1,14:30,LGA,DFW
b217bc872a0abecdd2de102ec4d11a00,false,177.2,ATL||EWR,EWR||DEN,United||United,6||6,01:00||10:15,6||6,03:15||14:45,ATL,DEN
20fa4381593c0c44c53c652ee7e39d06,false,247.61,MIA||DCA,DCA||DTW,American Airlines||American Airlines,6||6,14:00||19:45,6||6,16:30||21:15,MIA,DTW
31aa89a45f5f6a979707c630c00971e0,true,118.6,PHL,BOS,American Airlines,6,19:45,6,21:00,PHL,BOS
802dfac425da64bb1434903ba7ee40ec,false,97.6,MIA||IAD,IAD||ATL,United||United,2||2,16:15||21:00,2||2,19:00||23:00,MIA,ATL
b8995ed294a530c6eec6c83c5cad9670,false,308.6,DFW||IAH,IAH||CLT,United||United,3||3,17:15||19:30,3||3,18:30||22:00,DFW,CLT
ded1b6e58b62d3527a45ed02221fb4e6,true,285.6,DEN,IAD,United,5,21:45,6,01:15,DEN,IAD
cccfd5bceff8c882d5f40e1d567e65a6,true,131.6,LAX,BOS,JetBlue Airways,3,07:00,3,12:15,LAX,BOS
ec50771adde3fd4ea7309c5cacae1f80,false,241.6,ORD||IAH,IAH||DFW,United||United,3||4,23:00||02:30,4||4,01:45||03:45,ORD,DFW
6cb969a8ffdd746e7bda3e5faa15e580,false,268.6,ATL||DFW,DFW||DEN,American Airlines||American Airlines,7||7,14:00||17:30,7||7,16:15||19:45,ATL,DEN
13f5a94ceb11e92eb05e79da1c143cbc,true,44.6,BOS,EWR,JetBlue Airways,3,11:00,3,12:30,BOS,EWR
80e0882737a8c9f70faca43e9df96ab7,true,565.6,LAX,PHL,American Airlines,3,16:00,3,21:30,LAX,PHL
2f48dcf3263b79f9a5aab52fa05dff26,false,196.07,LGA||DTW||LAS,DTW||LAS||LAX,Spirit Airlines||Spirit Airlines||Spirit Airlines,4||4||4,01:45||09:15||14:30,4||4||4,03:45||13:45||15:45,LGA,LAX
e6465e4dfc5be4507c435acd54605492,true,429.6,PHL,LAX,American Airlines,1,17:45,1,23:30,PHL,LAX
f3188968821219e317348ef8e45e6a38,false,111.1,CLT||DCA,DCA||BOS,American Airlines||American Airlines,4||4,00:00||02:00,4||4,01:30||03:30,CLT,BOS
e75adccc770138457f8089d2aa1cedcd,false,130.6,LGA||ROA,ROA||CLT,American Airlines||American Airlines,6||6,16:15||21:15,6||6,18:15||22:30,LGA,CLT
3c7e29fbd2ec2758eac787b41d7201ce,false,637.2,SFO||FLL,FLL||JFK,United||Delta,3||3,06:45||16:45,3||3,12:15||19:45,SFO,JFK
04a26ffe9a2261ebba2eab7c6b6e2f87,true,633.6,SFO,DTW,Delta,7,21:15,1,01:45,SFO,DTW
5934c03ca13c4aac84cc9556a32bcdcc,false,134.61,DFW||DCA,DCA||CLT,American Airlines||American Airlines,2||2,11:45||16:00,2||2,14:30||17:30,DFW,CLT
0dc2d57a9c1fa1d9d24f506388384a9a,true,296.61,DEN,ATL,United,5,23:45,6,03:00,DEN,ATL
d0447f902e6449556613f2e80bc52ab2,false,662.2,JFK||BWI,BWI||DEN,Delta||United,4||4,03:00||12:00,4||4,04:15||16:00,JFK,DEN
9b258d4462b3c61fff5d3d18eb119f6b,false,481.71,OAK||SEA||IAD,SEA||IAD||ATL,Alaska Airlines||United||United,1||2||2,23:45||06:15||12:30,2||2||2,02:00||11:00||14:30,OAK,ATL
c88263689d2c29eb4165c42040b9c988,false,397.21,DFW||IAH,IAH||PHL,American Airlines||American Airlines,6||6,03:30||11:00,6||6,04:45||14:30,DFW,PHL
bc6576f3c18dcc93d21e0eaaff4b2cae,true,171.6,JFK,MIA,JetBlue Airways,7,00:15,7,03:30,JFK,MIA
ca677a77b171ff6a57f5a4b428070b29,true,93.6,MIA,BOS,JetBlue Airways,5,01:00,5,04:15,MIA,BOS
92a4d9ee21574cf1fff4aefa39754279,false,156.1,DTW||CLT,CLT||ATL,American Airlines||American Airlines,1||2,19:45||00:45,1||2,21:30||02:00,DTW,ATL
8f9f929e275c166e3a28585120c2b687,true,53.6,BOS,JFK,JetBlue Airways,1,23:30,2,00:45,BOS,JFK
567aac2e70e80dde96a5b7ade20ad5a5,false,580.1,OAK||SEA||SNA,SEA||SNA||DEN,Alaska Airlines||Alaska Airlines||United,4||4||4,15:00||19:15||23:15,4||4||5,17:15||22:15||01:30,OAK,DEN
3a6926bbe675e8c0dc96f1e27f2a6434,true,724.1,SFO,BOS,JetBlue Airways,6,15:00,6,20:45,SFO,BOS
277b43af58309390c792f053eea053f9,false,488.6,ONT||SLC,SLC||ORD,Delta||Delta,3||3,20:30||23:45,3||4,22:15||03:00,ONT,ORD
993f7df23f7eeb36420e9622ea2d75cd,false,506.1,JFK||PIT||IAD,PIT||IAD||ATL,Delta||United||United,2||2||3,20:00||00:00||02:00,2||3||3,21:45||01:00||04:00,JFK,ATL
10af8be5e060ae6e5fc941db453be14c,true,598.61,DEN,PHL,United,5,23:15,6,03:00,DEN,PHL
4d7e080a3ad095b3d4b4818dc093bbba,false,281.6,ORD||IND,IND||CLT,American Airlines||American Airlines,7||1,20:00||00:15,7||1,21:00||01:45,ORD,CLT
fb2689980d61733dd56bb4196ca48e90,false,559.61,LGA||IAH,IAH||LAX,Delta||Delta,3||3,14:45||20:30,3||3,18:45||00:00,LGA,LAX
438d0e417cbea54d659017d643a0a2e6,false,408.6,DEN||SLC,SLC||DFW,Delta||Delta,1||1,18:30||21:00,1||1,20:00||23:30,DEN,DFW
3ae004567e354bd859922c65aa38f0e8,false,499.58,ATL||BWI,BWI||LAX,Spirit Airlines||Spirit Airlines,2||2,17:00||23:45,2||3,18:45||05:30,ATL,LAX
5d790e56d18f7d175a4523db94106279,false,581.6,ORD||RSW,RSW||JFK,United||Delta,2||2,12:45||18:15,2||2,15:45||21:15,ORD,JFK
ff4c443e16ec08ece1de3e181d7df3c3,false,341.1,CLT||MOB,MOB||DFW,American Airlines||American Airlines,1||1,17:00||20:15,1||1,19:00||22:15,CLT,DFW
1263f3b9953aa929e143cf5121a8072d,false,147.6,LAX||IAD,IAD||ATL,United||United,2||2,05:30||13:30,2||2,10:15||15:30,LAX,ATL
bc404be42875991009c283acc11470bb,true,258.6,ORD,LGA,JetBlue Airways,7,23:15,1,01:30,ORD,LGA
4018d3275599c1b852851a1807d13fec,false,533.7,OAK||SEA||DEN,SEA||DEN||ATL,Alaska Airlines||United||United,2||2||2,03:45||13:00||17:00,2||2||2,06:00||15:45||19:45,OAK,ATL
80e77ed4903f9ea105ce629388cb3f30,false,357.6,DEN||MSP,MSP||LGA,Delta||Delta,1||1,14:00||18:00,1||1,15:45||20:45,DEN,LGA
6cae314b7801435be562a1bfcd7e15e9,false,442.7,OAK||SEA||EWR,SEA||EWR||ATL,Alaska Airlines||United||United,6||7||7,23:45||06:00||13:15,7||7||7,01:45||11:00||16:00,OAK,ATL
5a424a6c272c1b492c6d5a52f188ac2c,false,172.6,DFW||ORD,ORD||BOS,United||United,3||3,16:00||19:00,3||3,18:15||21:15,DFW,BOS
4fd63f8fb0032376b7eff45df13d359b,false,307.6,SFO||DFW,DFW||ATL,American Airlines||American Airlines,6||6,16:00||20:30,6||6,19:30||22:45,SFO,ATL
721b2024efa29cc4bf88b6722d9d91c7,false,406.19,EWR||MKE,MKE||DEN,United||United,6||6,13:15||20:00,6||6,15:45||22:30,EWR,DEN
f0aba667db919d7db0d8c3f1331afbd0,false,228.1,ATL||CLT,CLT||BOS,American Airlines||American Airlines,1||1,20:30||23:00,1||2,22:00||01:00,ATL,BOS
b76da01c921e1c646ae451f84a74bc63,false,417.7,DEN||PIT||EWR,PIT||EWR||BOS,United||United||United,3||3||4,16:15||23:15||02:00,3||4||4,19:00||01:00||03:15,DEN,BOS
d67d2238a88244d02830d28a11ed2963,false,309.58,LAX||ORD,ORD||DFW,Spirit Airlines||Spirit Airlines,6||7,19:30||00:30,6||7,23:30||03:15,LAX,DFW
0734818b3a4902bad3a0c421903b1ca8,false,370.6,ONT||SEA,SEA||DTW,Delta||Delta,3||3,13:15||17:00,3||3,16:00||21:15,ONT,DTW
fb0297a70d0cc3cb351fef7942cef554,true,318.6,LAX,DTW,Delta,1,06:30,1,10:45,LAX,DTW
82731deb55f7fab309cdeaf80fbe3d7b,true,128.6,SFO,LAX,Delta,1,15:15,1,17:00,SFO,LAX
317c75cfdedd810d2bb58433fcad8463,false,162.6,DFW||LAS,LAS||LAX,American Airlines||American Airlines,3||3,14:30||18:15,3||3,17:15||19:30,DFW,LAX
2cad8048def4cf5ca90fa07a36acb017,true,202.6,DFW,DEN,American Airlines,7,02:15,7,04:15,DFW,DEN
da1ecb0dc3d2713c75d3713e110b7106,false,321.59,LAX||FLL,FLL||LGA,JetBlue Airways||JetBlue Airways,1||1,05:30||11:00,1||1,10:30||13:45,LAX,LGA
a6ef61c409b38cdc8fbc703ee24f2234,false,377.6,ONT||DFW,DFW||ATL,American Airlines||American Airlines,4||5,21:00||00:45,4||5,00:00||02:45,ONT,ATL
0f96192d13142b83d7153c99fd289339,true,193.6,SFO,DFW,United,4,07:00,4,10:45,SFO,DFW
cbda616574e1304abc8646b3ae7eef9a,true,118.6,BOS,JFK,JetBlue Airways,3,18:30,3,19:45,BOS,JFK
4267330411f04aced994171129bdf9eb,false,401.6,ATL||SAV,SAV||JFK,Delta||Delta,2||2,13:45||15:45,2||2,14:45||18:00,ATL,JFK
f3afb8c23365efd76cdd07ed66d3df7e,false,319.6,SFO||MIA,MIA||JFK,American Airlines||American Airlines,3||3,06:45||14:45,3||3,12:45||18:00,SFO,JFK
67303d1ad5026e9f4810ebf262d2e912,false,187.6,ORD||PHL,PHL||MIA,American Airlines||American Airlines,2||2,18:30||21:45,2||3,20:30||00:30,ORD,MIA
db0ca68a77f253e86e41cbab5a189384,false,576.6,DEN||DFW,DFW||BOS,American Airlines||American Airlines,5||6,20:30||00:15,5||6,22:30||03:45,DEN,BOS
a8c351ae4bd12f35a2baa4c724014957,false,286.58,ATL||MCO,MCO||DTW,Spirit Airlines||Spirit Airlines,7||7,15:45||22:00,7||1,17:15||00:45,ATL,DTW
e5853db4fa03232177bd252f42b74a98,false,294.58,LAX||ORD,ORD||ATL,Spirit Airlines||Spirit Airlines,2||2,07:30||15:15,2||2,11:30||17:15,LAX,ATL
ea63f385f41311754d70535309b1a41c,false,627.6,OAK||SLC,SLC||ATL,Delta||Delta,4||4,13:00||16:00,4||4,15:00||19:45,OAK,ATL
c8e7b214e6c6d6490d8b354757a5734b,false,241.6,LAX||SEA,SEA||DEN,Delta||Delta,2||3,21:45||03:00,3||3,00:45||05:30,LAX,DEN
49989e4dd85e3bd9f9485d6a13c38a79,false,202.6,MIA||PNS,PNS||DFW,American Airlines||American Airlines,6||7,21:15||00:15,6||7,23:00||02:30,MIA,DFW
6e58eeab69d4801c267419f01cb1d1d6,true,828.6,ATL,BOS,Delta,1,11:15,1,13:45,ATL,BOS
ef8936d5eb29f1d6fea9f47f9b1f469b,true,618.6,DEN,BOS,United,7,16:00,7,20:00,DEN,BOS
d60959e758aba3361d4881e6038672fa,true,253.61,MIA,LAX,American Airlines,3,10:00,3,16:00,MIA,LAX
0cb316a2861ff5ed12edffc0cf3702bd,false,407.19,OAK||SEA,SEA||DEN,Alaska Airlines||United,6||6,14:00||21:30,6||7,16:15||00:15,OAK,DEN
11b903944f1919a0ba26a57fd8c46e3f,true,228.1,CLT,MIA,American Airlines,5,18:45,5,21:00,CLT,MIA
ac6a20a7801efd14e0682d7a704c9573,true,250.59,ATL,PHL,Spirit Airlines,1,20:15,1,22:15,ATL,PHL
ca3b3eda0e858862115621d915814437,false,451.7,OAK||SEA||DEN,SEA||DEN||ATL,Alaska Airlines||United||United,6||6||6,13:15||19:30||23:45,6||6||7,15:15||22:15||02:30,OAK,ATL
ec88094d7cadce903daebb6ec21c6c54,true,408.6,DFW,JFK,Delta,5,17:30,5,21:00,DFW,JFK
b752a0cd1756a60efbd11c81061d9dc8,false,274.6,LAX||MSP,MSP||BOS,Sun Country Airlines||Sun Country Airlines,3||4,20:45||11:45,4||4,00:30||14:30,LAX,BOS
ca0ec22f2f315aebe2eba33c06bcd99c,false,402.59,LGA||CLE,CLE||PHL,American Airlines||American Airlines,4||4,18:30||22:00,4||4,20:15||23:15,LGA,PHL
1bcb8f918155f593e9caa396cf927102,true,248.6,DEN,EWR,United,7,18:00,7,21:30,DEN,EWR
553c65b2b3b3a73858d5ab91259c2440,true,30.98,ATL,PHL,Frontier Airlines,3,02:15,3,04:30,ATL,PHL
792eb5f0a2ea0d671f6bd9e5da6c148a,false,528.6,DEN||MSP,MSP||IAD,Delta||Delta,4||5,22:15||01:00,5||5,00:15||03:30,DEN,IAD
e6ba1ad8342d5eea4370cc879110bb52,true,171.6,JFK,MIA,JetBlue Airways,5,12:45,5,16:00,JFK,MIA
eb5ee4b906744c5df60cdb0cd81047b7,true,131.6,BOS,LAX,JetBlue Airways,2,12:00,2,18:45,BOS,LAX
f575d3cc43a54493b908496ad42ebea8,false,514.0,DTW||MCO,MCO||PHL,Frontier Airlines||Frontier Airlines,3||3,14:45||20:15,3||3,17:30||22:45,DTW,PHL
5dca53c37421e24ecbc307df4417ddc5,false,452.21,JFK||PWM,PWM||IAD,Delta||United,4||4,11:45||18:45,4||4,13:15||20:30,JFK,IAD
879eb873eb4143b06a763deffb184aa9,false,318.6,ATL||EWR,EWR||BOS,United||United,4||5,22:00||02:00,5||5,00:30||03:30,ATL,BOS
976839c333557aeb0572a450175f32ed,true,144.35,DTW,BOS,American Airlines,2,10:00,2,11:45,DTW,BOS
0ed5f7b8320433d3232b0e888bb55c8f,false,327.2,ATL||EWR,EWR||CLT,United||United,2||2,01:30||11:00,2||2,03:45||13:15,ATL,CLT
9604fccfc4a5e044ef02bd09bdb8c0c6,false,547.2,LAX||DCA,DCA||LGA,American Airlines||American Airlines,1||2,20:45||10:00,2||2,02:00||11:15,LAX,LGA
